,Answer
34295,0.170073864186
34296,0.152602000058
34297,0.152602000058
34298,0.170073864186
34299,0.0439274580122
34300,0.136944572122
34301,0.113028743556
34302,0.0289855859091
34303,0.0931913930203
34304,0.154215385905
34305,0.066830269617
34306,0.0234654778819
34307,0.0772185609084
34308,0.119778657034
34309,0.0927202237775
34310,0.0927202237775
34311,0.152602000058
34312,0.0434022618707
34313,0.0434022618707
34314,0.115058243365
34315,0.145316348056
34316,0.145316348056
34317,0.170073864186
34318,0.0459197568388
34319,0.0459197568388
34320,0.0281145788621
34321,0.0109151868797
34322,0.020023636634
34323,0.0387501525297
34324,0.0460214927547
34325,0.042906315577
34326,0.0326389272492
34327,0.0326389272492
34328,0.022903802017
34329,0.0260427633387
34330,0.0260427633387
34331,0.0278992843399
34332,0.0280922335961
34333,0.0102767157771
34334,0.00369274918842
34335,0.016512870155
34336,0.049815840206
34337,0.112527081182
34338,0.112527081182
34339,0.112527081182
34340,0.112527081182
34341,0.112527081182
34342,0.0183615360543
34343,0.129595441871
34344,0.170073864186
34345,0.170073864186
34346,0.569945076512
34347,0.570773120796
34348,0.0706451475298
34349,0.170073864186
34350,0.125590347001
34351,0.125590347001
34352,0.0225892687472
34353,0.00675707796877
34354,0.0223132376497
34355,0.0169532045238
34356,0.0939915089499
34357,0.0939915089499
34358,0.0851522286744
34359,0.0419637731457
34360,0.0419637731457
34361,0.0419637731457
34362,0.0419637731457
34363,0.0887174598408
34364,0.0440309419167
34365,0.0887174598408
34366,0.377423282301
34367,0.3169633401
34368,0.110328456597
34369,0.197376487965
34370,0.170073864186
34371,0.210760873936
34372,0.170073864186
34373,0.210760873936
34374,0.170073864186
34375,0.181032306392
34376,0.0527547964197
34377,0.170073864186
34378,0.170073864186
34379,0.170073864186
34380,0.178025117842
34381,0.196542173439
34382,0.170073864186
34383,0.170073864186
34384,0.20262012983
34385,0.0977859961363
34386,0.129469789701
34387,0.170073864186
34388,0.258601010438
34389,0.258601010438
34390,0.158835536789
34391,0.0924715195363
34392,0.170073864186
34393,0.288950603583
34394,0.122513695916
34395,0.170073864186
34396,0.170073864186
34397,0.170073864186
34398,0.170073864186
34399,0.170073864186
34400,0.100723690618
34401,0.100723690618
34402,0.0832044283434
34403,0.0565226160878
34404,0.115437632612
34405,0.0715446353772
34406,0.100723690618
34407,0.100723690618
34408,0.100723690618
34409,0.100723690618
34410,0.100723690618
34411,0.0347274660134
34412,0.0832044283434
34413,0.170073864186
34414,0.0992625409631
34415,0.0895669955665
34416,0.0712276934435
34417,0.119019729268
34418,0.246953488437
34419,0.115437632612
34420,0.115437632612
34421,0.170073864186
34422,0.331509626951
34423,0.177039584775
34424,0.143576798039
34425,0.497912904128
34426,0.170073864186
34427,0.170073864186
34428,0.170073864186
34429,0.170073864186
34430,0.100723690618
34431,0.0446328044429
34432,0.0446328044429
34433,0.00716782516296
34434,0.0446328044429
34435,0.170073864186
34436,0.170073864186
34437,0.0832044283434
34438,0.170073864186
34439,0.151261741577
34440,0.0429724371714
34441,0.170073864186
34442,0.130576360206
34443,0.130576360206
34444,0.118655194191
34445,0.170073864186
34446,0.170073864186
34447,0.481407174647
34448,0.248577068507
34449,0.151886485149
34450,0.120380506914
34451,0.114966058482
34452,0.0685503582775
34453,0.0685503582775
34454,0.211566486077
34455,0.0870668258071
34456,0.0645668394888
34457,0.0645668394888
34458,0.156884857861
34459,0.156884857861
34460,0.156884857861
34461,0.117929186005
34462,0.0240341710889
34463,0.158555658916
34464,0.158555658916
34465,0.104095105922
34466,0.0453234369756
34467,0.0453234369756
34468,0.0525520996502
34469,0.140861041874
34470,0.156884857861
34471,0.0959957469113
34472,0.0959957469113
34473,0.116353455503
34474,0.116353455503
34475,0.0915639025272
34476,0.0909629906658
34477,0.0909629906658
34478,0.0692565014219
34479,0.0250717666989
34480,0.0651027742982
34481,0.0651027742982
34482,0.158535052966
34483,0.330032467187
34484,0.0992625409631
34485,0.0137833478811
34486,0.0851571755512
34487,0.0757405469621
34488,0.0275414861789
34489,0.170073864186
34490,0.123524089303
34491,0.125024342927
34492,0.123274321235
34493,0.0955118924477
34494,0.170073864186
34495,0.170073864186
34496,0.170073864186
34497,0.170073864186
34498,0.170073864186
34499,0.156884857861
34500,0.0447823322991
34501,0.156884857861
34502,0.170073864186
34503,0.0961371728949
34504,0.0961371728949
34505,0.0961371728949
34506,0.146321849151
34507,0.0260984140181
34508,0.0756085995413
34509,0.170073864186
34510,0.304082822587
34511,0.0310130268792
34512,0.0857996647048
34513,0.0857996647048
34514,0.268157755433
34515,0.268157755433
34516,0.0388651985977
34517,0.0388651985977
34518,0.0277290273333
34519,0.0164113158665
34520,0.142688271422
34521,0.120588651408
34522,0.142745307351
34523,0.0613878981793
34524,0.0857996647048
34525,0.0857996647048
34526,0.0857996647048
34527,0.0857996647048
34528,0.0222162581883
34529,0.0234654778819
34530,0.0234654778819
34531,0.104763670334
34532,0.156884857861
34533,0.156884857861
34534,0.156884857861
34535,0.104763670334
34536,0.0592048266947
34537,0.0151371824892
34538,0.00530056145222
34539,0.0504727607016
34540,0.0447040963943
34541,0.0447040963943
34542,0.0447040963943
34543,0.104763670334
34544,0.0419565434334
34545,0.0419565434334
34546,0.0658357357987
34547,0.0216944520956
34548,0.017446364164
34549,0.0745708055605
34550,0.0864106395292
34551,0.0678192710134
34552,0.0676596600421
34553,0.156884857861
34554,0.00868213505998
34555,0.0415587987739
34556,0.0606333403332
34557,0.00770191143902
34558,0.0064378575589
34559,0.0064378575589
34560,0.00709074093137
34561,0.00808044775313
34562,0.00808044775313
34563,0.00866787778352
34564,0.00866787778352
34565,0.00872901844953
34566,0.00446186063191
34567,0.00315341177296
34568,0.00315341177296
34569,0.00112791973282
34570,0.00112791973282
34571,0.00549898406994
34572,0.00191340167787
34573,0.0165564329432
34574,0.0057846825826
34575,0.0155107710388
34576,0.0278147235913
34577,0.0278147235913
34578,0.0278147235913
34579,0.01219517157
34580,0.00610103199611
34581,0.00645007047452
34582,0.00645007047452
34583,0.0128086777888
34584,0.0135362326493
34585,0.0135362326493
34586,0.0134193151986
34587,0.014769685271
34588,0.0180237845041
34589,0.00932057400557
34590,0.00659673982594
34591,0.00236478416481
34592,0.156884857861
34593,0.156884857861
34594,0.0104949362847
34595,0.00366377169656
34596,0.0312823309727
34597,0.0312823309727
34598,0.0373206350974
34599,0.0293343607876
34600,0.103547406404
34601,0.103547406404
34602,0.170073864186
34603,0.0395681345382
34604,0.13373787175
34605,0.156884857861
34606,0.115371431001
34607,0.0860905574763
34608,0.081220102842
34609,0.0720238491565
34610,0.326525202355
34611,0.267882417288
34612,0.170073864186
34613,0.170073864186
34614,0.170073864186
34615,0.100723690618
34616,0.100723690618
34617,0.0233842068174
34618,0.0304528138892
34619,0.0832044283434
34620,0.125005097439
34621,0.0713453181421
34622,0.0540418869326
34623,0.0193619498764
34624,0.0432188849604
34625,0.119019729268
34626,0.115437632612
34627,0.115437632612
34628,0.0715446353772
34629,0.0715446353772
34630,0.0945372810133
34631,0.0938279248673
34632,0.170073864186
34633,0.170073864186
34634,0.170073864186
34635,0.105626033244
34636,0.105626033244
34637,0.105626033244
34638,0.105626033244
34639,0.105626033244
34640,0.153125731909
34641,0.0288953575967
34642,0.0288953575967
34643,0.170073864186
34644,0.118885661833
34645,0.118885661833
34646,0.0244560888481
34647,0.0244560888481
34648,0.0244560888481
34649,0.00385912327695
34650,0.0244560888481
34651,0.0604581838168
34652,0.0244560888481
34653,0.0244560888481
34654,0.0625186384912
34655,0.0625186384912
34656,0.0625186384912
34657,0.00838657221081
34658,0.0533255244759
34659,0.0472470340546
34660,0.0472470340546
34661,0.0168498425591
34662,0.0443504458699
34663,0.0443504458699
34664,0.0458152403085
34665,0.0458152403085
34666,0.170073864186
34667,0.170073864186
34668,0.0490958843385
34669,0.170073864186
34670,0.170073864186
34671,0.170073864186
34672,0.170073864186
34673,0.170073864186
34674,0.0867846899494
34675,0.170073864186
34676,0.170073864186
34677,0.170073864186
34678,0.13700029403
34679,0.136094229215
34680,0.136094229215
34681,0.136094229215
34682,0.0751360836947
34683,0.0751360836947
34684,0.0751360836947
34685,0.0751360836947
34686,0.0706451475298
34687,0.170073864186
34688,0.139286750656
34689,0.139286750656
34690,0.0391747253003
34691,0.156884857861
34692,0.95773455182
34693,0.864338086694
34694,0.120007426503
34695,0.120007426503
34696,0.108930273877
34697,0.108930273877
34698,0.108930273877
34699,0.108930273877
34700,0.250867911386
34701,0.131631584553
34702,0.178234767581
34703,0.0851571755512
34704,0.163826979469
34705,0.170073864186
34706,0.101153916219
34707,0.152895031181
34708,0.0943239858378
34709,0.193233850023
34710,0.549169652047
34711,0.549169652047
34712,0.391320629361
34713,0.896563771967
34714,0.114061574702
34715,0.102359440398
34716,0.102359440398
34717,0.170073864186
34718,0.170073864186
34719,0.20262012983
34720,0.0561802216798
34721,0.307141698484
34722,0.307141698484
34723,0.777729982112
34724,0.286635560094
34725,0.124961870088
34726,0.124961870088
34727,0.104854365687
34728,0.104854365687
34729,0.163944845189
34730,0.170073864186
34731,0.112852625505
34732,0.164260902331
34733,0.300599208195
34734,0.170073864186
34735,0.258601010438
34736,0.170073864186
34737,0.210760873936
34738,0.585001410207
34739,0.170073864186
34740,0.170073864186
34741,0.341043326443
34742,0.115353947549
34743,0.3706533698
34744,0.292176936166
34745,0.229673584555
34746,0.258601010438
34747,0.3706533698
34748,0.341043326443
34749,0.341043326443
34750,0.328245898794
34751,0.292176936166
34752,0.541957538919
34753,0.46080684958
34754,0.170073864186
34755,0.242986603248
34756,0.171856495362
34757,0.171856495362
34758,0.113443315208
34759,0.0496863985454
34760,0.152947329323
34761,0.0262095724736
34762,0.0851571755512
34763,0.0757405469621
34764,0.0757405469621
34765,0.0275414861789
34766,0.0712276934435
34767,0.134355446248
34768,0.134087127512
34769,0.0659810850903
34770,0.0659810850903
34771,0.0733353468534
34772,0.0733353468534
34773,0.134087127512
34774,0.134087127512
34775,0.104178923109
34776,0.104178923109
34777,0.163944845189
34778,0.170073864186
34779,0.0936766559605
34780,0.0936766559605
34781,0.0936766559605
34782,0.0404222117207
34783,0.221110954936
34784,0.229551806804
34785,0.170073864186
34786,0.234976130186
34787,0.0718270286655
34788,0.266639013909
34789,0.226444443325
34790,0.170073864186
34791,0.170073864186
34792,0.170073864186
34793,0.170073864186
34794,0.170073864186
34795,0.170073864186
34796,0.0826345515549
34797,0.112852625505
34798,0.112852625505
34799,0.170073864186
34800,0.160876572907
34801,0.160876572907
34802,0.160876572907
34803,0.0934633518759
34804,0.106483882564
34805,0.160876572907
34806,0.160876572907
34807,0.144185405059
34808,0.137236508258
34809,0.118455295425
34810,0.0884700214451
34811,0.0202292481406
34812,0.0778177548953
34813,0.106883515515
34814,0.15228310878
34815,0.0862618329528
34816,0.0862618329528
34817,0.0711304519964
34818,0.111863738493
34819,0.160876572907
34820,0.160876572907
34821,0.160876572907
34822,0.0564785954034
34823,0.0712069395005
34824,0.0608263986381
34825,0.170073864186
34826,0.170073864186
34827,0.182995780351
34828,0.182995780351
34829,0.182995780351
34830,0.163048817434
34831,0.0534177224654
34832,0.0534177224654
34833,0.0880113316694
34834,0.326382242575
34835,0.81877356131
34836,0.135013852238
34837,0.282317798643
34838,0.160876572907
34839,0.166839224909
34840,0.210693261458
34841,0.404887032135
34842,0.404887032135
34843,0.404887032135
34844,0.320944680112
34845,0.320944680112
34846,0.230041512886
34847,0.106408052387
34848,0.171986928621
34849,0.290767103838
34850,0.290767103838
34851,0.296233271216
34852,0.296233271216
34853,0.542539669323
34854,0.542539669323
34855,0.542539669323
34856,0.514157038155
34857,0.514157038155
34858,0.219286235309
34859,0.119754068576
34860,0.285171494179
34861,0.285171494179
34862,0.285171494179
34863,0.055126871685
34864,0.285171494179
34865,0.285171494179
34866,0.285171494179
34867,0.285171494179
34868,0.138291402874
34869,0.0913313763856
34870,0.160876572907
34871,0.343296069319
34872,0.0391112575222
34873,0.0429344674034
34874,0.0486818532695
34875,0.0520659810375
34876,0.00605297872672
34877,0.00639928579026
34878,0.027383078141
34879,0.0194844956853
34880,0.0992625409631
34881,0.0992625409631
34882,0.0262095724736
34883,0.00924530558363
34884,0.0137833478811
34885,0.0757405469621
34886,0.0757405469621
34887,0.688541029418
34888,0.163826979469
34889,0.0275414861789
34890,0.163826979469
34891,0.170073864186
34892,0.124961870088
34893,0.160876572907
34894,0.15343897871
34895,0.130201082543
34896,0.130201082543
34897,0.160876572907
34898,0.145589011416
34899,0.0969908527826
34900,0.0969908527826
34901,0.167541644938
34902,0.167541644938
34903,0.127591996258
34904,0.129090047276
34905,0.129090047276
34906,0.232642000585
34907,0.232642000585
34908,0.232642000585
34909,0.232642000585
34910,0.232642000585
34911,0.193527817051
34912,0.193527817051
34913,0.057012509733
34914,0.160392780414
34915,0.167720622966
34916,0.25539980832
34917,0.149329497687
34918,0.0632004771549
34919,0.018567529345
34920,0.073848690783
34921,0.0655928895826
34922,0.061644338283
34923,0.0792331787989
34924,0.0792331787989
34925,0.170073864186
34926,0.16039147902
34927,0.137932931184
34928,0.146127805053
34929,0.170073864186
34930,0.162581687527
34931,0.162581687527
34932,0.16039147902
34933,0.137932931184
34934,0.170073864186
34935,0.191279588169
34936,0.208251110537
34937,0.151055295145
34938,0.316613437101
34939,0.22093460128
34940,0.162838087277
34941,0.286635560094
34942,0.222475905041
34943,0.173190790108
34944,0.0658226001163
34945,0.0658226001163
34946,0.0107713483978
34947,0.0658226001163
34948,0.248811181087
34949,0.230600383018
34950,0.0831607238342
34951,0.160876572907
34952,0.101153916219
34953,0.04555265068
34954,0.0663334118777
34955,0.170073864186
34956,0.170073864186
34957,0.170073864186
34958,0.137787687058
34959,0.137787687058
34960,0.108994768369
34961,0.186103290778
34962,0.148010967057
34963,0.160876572907
34964,0.160876572907
34965,0.160876572907
34966,0.155319134781
34967,0.154512631032
34968,0.0992625409631
34969,0.0992625409631
34970,0.0262095724736
34971,0.00924530558363
34972,0.0851571755512
34973,0.0757405469621
34974,0.0757405469621
34975,0.170073864186
34976,0.83192587843
34977,0.927446393012
34978,0.0895669955665
34979,0.0712276934435
34980,0.0712276934435
34981,0.170073864186
34982,0.17411885847
34983,0.231749860048
34984,0.246980087408
34985,0.341511309088
34986,0.319400542048
34987,0.170073864186
34988,0.126794638682
34989,0.126794638682
34990,0.160876572907
34991,0.170073864186
34992,0.143495541473
34993,0.193506734934
34994,0.193506734934
34995,0.245504878535
34996,0.316613437101
34997,0.316613437101
34998,0.160876572907
34999,0.160876572907
35000,0.192070122202
35001,0.260102690444
35002,0.307455464182
35003,0.26327277963
35004,0.291215698778
35005,0.178754605859
35006,0.137482065229
35007,0.170073864186
35008,0.170073864186
35009,0.0934633518759
35010,0.0908732350527
35011,0.0934633518759
35012,0.345521065747
35013,0.177231963376
35014,0.0594448593359
35015,0.177951647695
35016,0.302298252322
35017,0.160876572907
35018,0.822404192355
35019,0.294697963937
35020,0.0842812454154
35021,0.0669446467881
35022,0.170073864186
35023,0.170073864186
35024,0.151622134413
35025,0.160876572907
35026,0.146328639603
35027,0.140627985168
35028,0.145560774702
35029,0.143250446924
35030,0.160876572907
35031,0.0969982112426
35032,0.170073864186
35033,0.171856495362
35034,0.170073864186
35035,0.130201082543
35036,0.130201082543
35037,0.156556441687
35038,0.237403068446
35039,0.170073864186
35040,0.143784651377
35041,0.155676431379
35042,0.0996744261725
35043,0.0966107097462
35044,0.170073864186
35045,0.147570479402
35046,0.160876572907
35047,0.142709640496
35048,0.111337786558
35049,0.170073864186
35050,0.182938602881
35051,0.280883837857
35052,0.26146921312
35053,0.242631200209
35054,0.195711987514
35055,0.112174588765
35056,0.139385745989
35057,0.236845041259
35058,0.281575010412
35059,0.439388119679
35060,0.160876572907
35061,0.0801181487607
35062,0.0801181487607
35063,0.0208288238705
35064,0.00732108785984
35065,0.0685262658419
35066,0.021893447213
35067,0.0571472314188
35068,0.0632797986376
35069,0.0103317184592
35070,0.0632797986376
35071,0.00978298055773
35072,0.0632797986376
35073,0.0167353898123
35074,0.0934633518759
35075,0.0934633518759
35076,0.0801087699203
35077,0.0669446467881
35078,0.0521081630494
35079,0.160876572907
35080,0.160876572907
35081,0.160876572907
35082,0.0716029966208
35083,0.160876572907
35084,0.123463108591
35085,0.170073864186
35086,0.0103939244586
35087,0.0103939244586
35088,0.0103939244586
35089,0.0103939244586
35090,0.144185405059
35091,0.070270009063
35092,0.0565389982787
35093,0.0565389982787
35094,0.0188855013444
35095,0.0126489987539
35096,0.0710099096301
35097,0.0674107065703
35098,0.0674107065703
35099,0.0652667971519
35100,0.0395963824729
35101,0.0395963824729
35102,0.0146383363242
35103,0.0304446221122
35104,0.0285532955793
35105,0.0213122733534
35106,0.0213122733534
35107,0.0225118323
35108,0.0225118323
35109,0.105917633391
35110,0.105917633391
35111,0.107114600751
35112,0.068876680059
35113,0.0293380457744
35114,0.105917633391
35115,0.0629932353931
35116,0.170073864186
35117,0.170073864186
35118,0.137236508258
35119,0.0460776383496
35120,0.154339829231
35121,0.12559303496
35122,0.0490958843385
35123,0.160876572907
35124,0.160876572907
35125,0.160876572907
35126,0.112275874154
35127,0.103827269271
35128,0.161400685629
35129,0.267109236845
35130,0.170073864186
35131,0.170073864186
35132,0.0811305335714
35133,0.0561802216798
35134,0.125946291222
35135,0.307141698484
35136,0.266639013909
35137,0.124961870088
35138,0.124961870088
35139,0.118793764978
35140,0.170073864186
35141,0.170073864186
35142,0.0920642538257
35143,0.138922437836
35144,0.169035476408
35145,0.188750825676
35146,0.170073864186
35147,0.171856495362
35148,0.0575689513637
35149,0.160427980368
35150,0.134087127512
35151,0.104178923109
35152,0.122145126116
35153,0.132204633802
35154,0.230972881904
35155,0.069034958177
35156,0.135500891153
35157,0.135500891153
35158,0.127944345649
35159,0.477175267182
35160,0.135500891153
35161,0.135500891153
35162,0.0593134318154
35163,0.0379898415222
35164,0.0379898415222
35165,0.0183818846534
35166,0.163826979469
35167,0.143784651377
35168,0.173509981056
35169,0.173509981056
35170,0.26327277963
35171,0.0805236961458
35172,0.145978813349
35173,0.0281957590243
35174,0.265548203458
35175,0.291215698778
35176,0.0787450637542
35177,0.61989639628
35178,0.616394570585
35179,0.912781130907
35180,0.183322148979
35181,0.170073864186
35182,0.170073864186
35183,0.100723690618
35184,0.0347274660134
35185,0.0233842068174
35186,0.119019729268
35187,0.115437632612
35188,0.0715446353772
35189,0.0715446353772
35190,0.150136050707
35191,0.150136050707
35192,0.170073864186
35193,0.756133831293
35194,0.154072789218
35195,0.102984050922
35196,0.281960471418
35197,0.930411660762
35198,0.307141698484
35199,0.160876572907
35200,0.160876572907
35201,0.118438247304
35202,0.0908304538297
35203,0.199893254089
35204,0.107092388891
35205,0.0855016719665
35206,0.160876572907
35207,0.193055572776
35208,0.116713421313
35209,0.116713421313
35210,0.0568499059485
35211,0.676784037074
35212,0.93168300942
35213,0.298361946042
35214,0.18712877572
35215,0.110496259792
35216,0.110496259792
35217,0.186234718931
35218,0.186234718931
35219,0.356422542677
35220,0.356422542677
35221,0.160876572907
35222,0.153959504278
35223,0.293150258939
35224,0.766001596073
35225,0.721273621731
35226,0.897911480863
35227,0.253816720121
35228,0.0718262637575
35229,0.160876572907
35230,0.186234718931
35231,0.0392027648464
35232,0.0392027648464
35233,0.010175444705
35234,0.0581384250419
35235,0.0445380294636
35236,0.0403206918722
35237,0.153671233538
35238,0.132975715282
35239,0.112183536874
35240,0.0720791375069
35241,0.0911046553422
35242,0.17893402588
35243,0.156038125088
35244,0.156038125088
35245,0.0458204860929
35246,0.18774122105
35247,0.282351173226
35248,0.124736294952
35249,0.184086047345
35250,0.107455062312
35251,0.0593488893704
35252,0.0916375994289
35253,0.373728213283
35254,0.68855568237
35255,0.0554780021674
35256,0.0554780021674
35257,0.0304597858602
35258,0.0640531369819
35259,0.0388402381478
35260,0.110306685999
35261,0.0758399429887
35262,0.0516676891573
35263,0.0516676891573
35264,0.160876572907
35265,0.0682863602434
35266,0.0677592364648
35267,0.170073864186
35268,0.160876572907
35269,0.160876572907
35270,0.160876572907
35271,0.0948481260837
35272,0.0948481260837
35273,0.0812000512839
35274,0.0663946262511
35275,0.112039460417
35276,0.0472188229204
35277,0.160876572907
35278,0.0948481260837
35279,0.0948481260837
35280,0.0533443418655
35281,0.0478954036197
35282,0.0377349265154
35283,0.14540861133
35284,0.0962310616439
35285,0.0962310616439
35286,0.0753630265028
35287,0.144105169123
35288,0.144105169123
35289,0.478440584038
35290,0.478440584038
35291,0.0536750430733
35292,0.0826203033026
35293,0.173509981056
35294,0.26327277963
35295,0.0805236961458
35296,0.265548203458
35297,0.291215698778
35298,0.0461511105189
35299,0.0187097257395
35300,0.0461511105189
35301,0.206045007068
35302,0.318936113008
35303,0.218023861221
35304,0.170073864186
35305,0.160876572907
35306,0.170073864186
35307,0.696074471427
35308,0.160876572907
35309,0.0747202863914
35310,0.145502095802
35311,0.145502095802
35312,0.089237980399
35313,0.160876572907
35314,0.0279413477092
35315,0.160876572907
35316,0.048524412277
35317,0.385466381823
35318,0.170073864186
35319,0.170073864186
35320,0.170073864186
35321,0.344796647759
35322,0.135079995682
35323,0.143495541473
35324,0.126994310789
35325,0.316613437101
35326,0.316613437101
35327,0.22093460128
35328,0.286635560094
35329,0.266639013909
35330,0.104701601444
35331,0.0513370695472
35332,0.13224146628
35333,0.170073864186
35334,0.170073864186
35335,0.170073864186
35336,0.170073864186
35337,0.223024784194
35338,0.176405439268
35339,0.170073864186
35340,0.100723690618
35341,0.119019729268
35342,0.115437632612
35343,0.316613437101
35344,0.0991742510155
35345,0.117272130356
35346,0.202915073472
35347,0.117272130356
35348,0.0507325923167
35349,0.170073864186
35350,0.170073864186
35351,0.170073864186
35352,0.158835536789
35353,0.104701601444
35354,0.100723690618
35355,0.170073864186
35356,0.105626033244
35357,0.105626033244
35358,0.118885661833
35359,0.143495541473
35360,0.329320282236
35361,0.143495541473
35362,0.0707184478106
35363,0.0954151109298
35364,0.17919707644
35365,0.16665813277
35366,0.249376977148
35367,0.165136993722
35368,0.170073864186
35369,0.154637297109
35370,0.170073864186
35371,0.196542173439
35372,0.170073864186
35373,0.194812037554
35374,0.195711987514
35375,0.165084929614
35376,0.112174588765
35377,0.170073864186
35378,0.215299045353
35379,0.162624492877
35380,0.213245765726
35381,0.351499639549
35382,0.170073864186
35383,0.170073864186
35384,0.170073864186
35385,0.170073864186
35386,0.163030125654
35387,0.137891866308
35388,0.13234867168
35389,0.13234867168
35390,0.0832044283434
35391,0.0832044283434
35392,0.076722615994
35393,0.17745587974
35394,0.170073864186
35395,0.170073864186
35396,0.16404706813
35397,0.16404706813
35398,0.0977859961363
35399,0.047112742864
35400,0.129469789701
35401,0.258601010438
35402,0.258601010438
35403,0.158835536789
35404,0.158835536789
35405,0.170073864186
35406,0.171856495362
35407,0.0787450637542
35408,0.170073864186
35409,0.334302757411
35410,0.334302757411
35411,0.334302757411
35412,0.171856495362
35413,0.171856495362
35414,0.0639262067135
35415,0.0761037974129
35416,0.0906747204315
35417,0.171856495362
35418,0.171856495362
35419,0.173653901623
35420,0.173653901623
35421,0.114714417843
35422,0.0502836397411
35423,0.154583884824
35424,0.162129259046
35425,0.162129259046
35426,0.137451189492
35427,0.137451189492
35428,0.137451189492
35429,0.220842285647
35430,0.135554171677
35431,0.105358556872
35432,0.162092445347
35433,0.141605358702
35434,0.141605358702
35435,0.122299982796
35436,0.102978806474
35437,0.119417823399
35438,0.0992625409631
35439,0.0851571755512
35440,0.0757405469621
35441,0.0666596845135
35442,0.0666596845135
35443,0.0666596845135
35444,0.0109165118249
35445,0.0109165118249
35446,0.0109165118249
35447,0.0666596845135
35448,0.00966584094401
35449,0.0666596845135
35450,0.0666596845135
35451,0.0666596845135
35452,0.0666596845135
35453,0.0666596845135
35454,0.0279287710451
35455,0.017676168424
35456,0.00846063693376
35457,0.0222162581883
35458,0.0234654778819
35459,0.0234654778819
35460,0.0234654778819
35461,0.171856495362
35462,0.0922916407055
35463,0.121543325475
35464,0.112485722232
35465,0.17392853484
35466,0.501057193197
35467,0.152600170639
35468,0.143773638539
35469,0.550188342112
35470,0.12148442028
35471,0.172332029237
35472,0.229535985903
35473,0.104757205239
35474,0.552579647773
35475,0.858630473843
35476,0.400905843067
35477,0.900221343356
35478,0.165994791307
35479,0.159671286726
35480,0.239722621625
35481,0.24437808483
35482,0.118037972416
35483,0.118037972416
35484,0.123301942708
35485,0.0971948213736
35486,0.0748021263727
35487,0.067139425222
35488,0.167525006173
35489,0.0541115370953
35490,0.0176822553275
35491,0.115666410957
35492,0.165143691488
35493,0.133215685624
35494,0.162581687527
35495,0.173653901623
35496,0.173653901623
35497,0.0981145547368
35498,0.143784651377
35499,0.0894016063569
35500,0.171856495362
35501,0.221643136134
35502,0.408614392491
35503,0.298759608588
35504,0.148270519859
35505,0.388833819462
35506,0.405578655377
35507,0.171856495362
35508,0.170073864186
35509,0.170073864186
35510,0.100723690618
35511,0.0832044283434
35512,0.119019729268
35513,0.0715446353772
35514,0.501526533349
35515,0.602688416028
35516,0.450912174872
35517,0.560380254583
35518,0.277539062695
35519,0.319140293323
35520,0.170073864186
35521,0.170073864186
35522,0.16404706813
35523,0.258601010438
35524,0.170073864186
35525,0.301992782429
35526,0.314060412086
35527,0.329320282236
35528,0.156806760354
35529,0.204659771412
35530,0.155703618991
35531,0.585001410207
35532,0.595327342868
35533,0.66756165962
35534,0.685391823519
35535,0.685391823519
35536,0.322347327672
35537,0.246953488437
35538,0.0636887414278
35539,0.204659771412
35540,0.279997224879
35541,0.0995625509009
35542,0.12131985515
35543,0.159625519334
35544,0.100723690618
35545,0.0766257125712
35546,0.0992625409631
35547,0.0851571755512
35548,0.0757405469621
35549,0.0275414861789
35550,0.0712276934435
35551,0.11217582407
35552,0.0694257268751
35553,0.196542173439
35554,0.0684018354407
35555,0.0586392280332
35556,0.0421269075998
35557,0.0421269075998
35558,0.170073864186
35559,0.0603411839563
35560,0.0720642303676
35561,0.0447982831071
35562,0.170073864186
35563,0.145296972063
35564,0.138303161509
35565,0.084178949034
35566,0.084178949034
35567,0.0891968295616
35568,0.0841668260663
35569,0.0841668260663
35570,0.170073864186
35571,0.170073864186
35572,0.166976697443
35573,0.166976697443
35574,0.0398025773598
35575,0.171856495362
35576,0.145339987404
35577,0.145339987404
35578,0.145339987404
35579,0.170073864186
35580,0.170073864186
35581,0.170073864186
35582,0.19931845759
35583,0.185690082697
35584,0.185690082697
35585,0.184033595156
35586,0.170073864186
35587,0.170073864186
35588,0.158891082838
35589,0.159371282304
35590,0.0454518820341
35591,0.12625696986
35592,0.0444802761905
35593,0.0449702425474
35594,0.0449702425474
35595,0.322347327672
35596,0.246953488437
35597,0.395497082489
35598,0.391962000251
35599,0.170073864186
35600,0.170073864186
35601,0.120988597435
35602,0.0157251079165
35603,0.0166155327957
35604,0.0166155327957
35605,0.0157251079165
35606,0.0166155327957
35607,0.0355538615991
35608,0.0818579645093
35609,0.0818579645093
35610,0.164400666298
35611,0.164400666298
35612,0.149543841887
35613,0.0992295361863
35614,0.0222162581883
35615,0.0222162581883
35616,0.0222162581883
35617,0.0234654778819
35618,0.0234654778819
35619,0.037195081936
35620,0.170073864186
35621,0.322347327672
35622,0.246953488437
35623,0.0443237096564
35624,0.00185049528834
35625,0.00276895204395
35626,0.0247248935636
35627,0.395497082489
35628,0.0636887414278
35629,0.15528091539
35630,0.149159633062
35631,0.0423002390211
35632,0.142660698461
35633,0.171856495362
35634,0.154235533309
35635,0.154235533309
35636,0.0439274580122
35637,0.0439274580122
35638,0.171856495362
35639,0.0708290892333
35640,0.0604928100151
35641,0.0637143516459
35642,0.170073864186
35643,0.130051602851
35644,0.130051602851
35645,0.0771235959428
