Num,y
350973,315360.272138
350974,44992.3394611
350975,195352.893565
350976,2527799.54122
350977,73706.9465256
350978,35040.2976152
350979,904149.11163
350980,694816.759901
350981,716526.035466
350982,1329748.87923
350983,155765.531157
350984,122743.036246
350985,2557.49660527
350986,6106.39331857
350987,127.92961872
350988,15880.0728986
350989,100090.658259
350990,4483.85917371
350991,31619.9236047
350992,486227.659986
350993,111834.675934
350994,667185.030556
350995,315736.509012
350996,98414.3685431
350997,78133.0666707
350998,636.016260014
350999,16771.8795329
351000,257601.028355
351001,754175.244829
351002,300629.768447
351003,15977.8502093
351004,27690.7850259
351005,128.818756394
351006,17265.4032968
351007,1818.51758086
351008,98590.8581889
351009,184792.328569
351010,12758.2532563
351011,2730.8637046
351012,1652.26125601
351013,220394.528966
351014,996879.573102
351015,115172.930821
351016,4882.39610895
351017,22579.6691076
351018,139.443785847
351019,174.786827489
351020,105402.141314
351021,209418.572789
351022,132973.907521
351023,316654.690545
351024,389615.612359
351025,12600.3345593
351026,6622.12391199
351027,13304.034984
351028,2060.69419288
351029,1791.44446478
351030,87269.0049173
351031,15611.0572008
351032,747006.167953
351033,2505.10869705
351034,281.244595547
351035,349.746177337
351036,26.9466768736
351037,24.4330077831
351038,1371.4943447
351039,1290.14858699
351040,88072.0429804
351041,13284.5442545
351042,1321.55471014
351043,3961.38942254
351044,1536.2061821
351045,377.167372675
351046,1733.5086551
351047,27170.3666283
351048,912658.544994
351049,347094.268887
351050,1341570.51672
351051,396682.448097
351052,27210.8465404
351053,12953.2239254
351054,1732.85290088
351055,28647.3273901
351056,58578.2783995
351057,93196.2334636
351058,238946.769164
351059,97084.6986723
351060,320678.162153
351061,219.998804743
351062,16202.0421917
351063,19199.4518487
351064,80.6888776664
351065,79.0275906923
351066,415.65824055
351067,87.5287502694
351068,139086.774141
351069,723260.705227
351070,302504.977722
351071,653251.220686
351072,26723.6767696
351073,1747.6928882
351074,36305.9085394
351075,149339.094715
351076,61.9450586468
351077,74.8124559488
351078,198.69248845
351079,315.298182243
351080,5389.65859447
351081,56642.2780424
351082,16728.6313561
351083,586640.864701
351084,555507.09458
351085,229686.051513
351086,20205.5425536
351087,376.722664328
351088,6160.12797083
351089,158414.424475
351090,52149.9596808
351091,2464.00267358
351092,1802.15493411
351093,31180.659446
351094,223433.715642
351095,36197.2954745
351096,151598.217564
351097,92974.345147
351098,106285.69481
351099,108652.555102
351100,1680.38065851
351101,933.309764422
351102,129602.08088
351103,106723.08603
351104,396304.327568
351105,403680.881298
351106,2349.05585907
351107,129387.485141
351108,91223.3815715
351109,1632.23248849
351110,22614.0450763
351111,10351.7219065
351112,140110.589051
351113,7914.19440734
351114,24487.9845337
351115,70261.9441077
351116,232879.835384
351117,212020.160027
351118,6398.48651039
351119,22525.6899727
351120,11043.8590084
351121,3103.16072301
351122,45461.5074581
351123,1673.70084912
351124,110.749277595
351125,15037.7037212
351126,7642.29938788
351127,18542.7133281
351128,7084.96854883
351129,99068.8876591
351130,220895.249745
351131,785962.269666
351132,94647.9560899
351133,30101.298789
351134,22242.3276085
351135,71.8717784481
351136,47713.2289922
351137,117.032336258
351138,214.18849718
351139,2343029.93147
351140,365254.56546
351141,7833.98095914
351142,827161.288038
351143,21428.6125653
351144,43550.3772824
351145,14808.2153509
351146,674.316930634
351147,40697.6620759
351148,2756.77227665
351149,1963.04680776
351150,20120.8645024
351151,135874.359507
351152,8772.45231912
351153,128703.606439
351154,23188.1303182
351155,8564.26912066
351156,160377.751528
351157,15701.9300941
351158,228749.507047
351159,123066.269024
351160,137152.711495
351161,97539.9148141
351162,1491.15588474
351163,15506.1122972
351164,14756.8536955
351165,90812.0364796
351166,9158.53899673
351167,48470.0100255
351168,85837.774922
351169,137026.894028
351170,119986.775462
351171,21625.7942101
351172,424.244674002
351173,87764.3040682
351174,39892.0999421
351175,8322.79990993
351176,91150.0057465
351177,98224.6928864
351178,148702.955569
351179,12610.1515141
351180,238.056549359
351181,4374.50796774
351182,9280.3221906
351183,14623.9392164
351184,22691.0965532
351185,2057.76538012
351186,8612.29231587
351187,17067.2186905
351188,9135.6503209
351189,5712.5475523
351190,79235.9162269
351191,268537.176918
351192,31113.2343826
351193,878274.89075
351194,216959.874901
351195,35099.1910436
351196,148183.119401
351197,608.105962247
351198,145152.445625
351199,2183139.46286
351200,25724.5359431
351201,623247.330726
351202,543251.405169
351203,527634.511228
351204,783470.264071
351205,119695.773741
351206,114192.048063
351207,2505.05710876
351208,6790.05631526
351209,86.6499182066
351210,14561.1662516
351211,99381.0063361
351212,6644.97585229
351213,47842.531057
351214,378300.027613
351215,110105.523271
351216,559248.630541
351217,199508.943193
351218,99858.7336453
351219,73092.4131726
351220,650.381845075
351221,14963.3621798
351222,201116.31558
351223,605933.258232
351224,221532.926554
351225,16120.6282881
351226,28015.8675456
351227,98239.3167945
351228,15400.8436291
351229,122623.76751
351230,2232.70713821
351231,95153.1944398
351232,14125.86491
351233,4156.93599293
351234,1428.48447677
351235,129849.781664
351236,633128.105234
351237,87134.4282472
351238,7452.86406836
351239,25026.9029085
351240,88.6072913949
351241,9746.08573972
351242,152190.972883
351243,116894.647859
351244,208244.105307
351245,322407.702509
351246,14768.5430933
351247,7843.34644954
351248,13207.3807909
351249,1828.01917171
351250,2552.5100773
351251,83267.9419523
351252,15477.1481097
351253,573014.96467
351254,30139.457123
351255,866285.972568
351256,338.086198376
351257,1369.917501
351258,1355.36994823
351259,89654.2951877
351260,10952.6745727
351261,1301.49699687
351262,5027.38540149
351263,1605.7769438
351264,360.099221511
351265,1900.5138261
351266,2789.8952983
351267,686829.235716
351268,235408.42669
351269,31073.1031879
351270,322123.515587
351271,22610.2182711
351272,15237.7573738
351273,1940.31515051
351274,25839.3208591
351275,45013.3089153
351276,99664.1842563
351277,189320.637261
351278,96248.5175683
351279,97.6852778239
351280,205478.498876
351281,16276.3176433
351282,14995.0335941
351283,62.6857182654
351284,304.026688292
351285,18270.9154115
351286,363.649662218
351287,90.9768378952
351288,117677.91506
351289,591874.950759
351290,215528.714713
351291,551652.82076
351292,28212.5659286
351293,2056.09156864
351294,35189.7897492
351295,488422.475957
351296,122503.71548
351297,176484.269004
351298,503308.082665
351299,240.530684949
351300,77.7603516084
351301,203.421174253
351302,276.46827058
351303,6508.85176282
351304,49383.1205762
351305,19576.6679082
351306,15248.6668639
351307,397.475563314
351308,7729.89203473
351309,139676.07835
351310,52373.4946946
351311,2436.51603004
351312,1629.63648781
351313,25792.648284
351314,259855.2824
351315,27079.3670514
351316,129960.323473
351317,65261.8817885
351318,87111.2776095
351319,91440.1170329
351320,2904.87085747
351321,1671.41097827
351322,103656.017996
351323,96322.5261643
351324,417119.13818
351325,388169.587992
351326,1276.25884792
351327,115309.090751
351328,75174.4839396
351329,1539.09203783
351330,19889.0111226
351331,7545.08183715
351332,113430.508517
351333,7881.54579184
351334,22481.5275828
351335,55472.0710793
351336,281685.603073
351337,203733.757554
351338,7657.19314302
351339,20460.8329708
351340,10010.7630866
351341,2840.02863565
351342,40166.7014564
351343,1533.59634875
351344,121.134951704
351345,11559.2478308
351346,6180.60836537
351347,20528.9467619
351348,5803.82910729
351349,78276.5821035
351350,263771.117973
351351,631655.008495
351352,81947.4215733
351353,30395.1198332
351354,22870.9392107
351355,74.9446447192
351356,44901.7360982
351357,117.7708966
351358,172.076962414
351359,1325612.9914
351360,311062.231869
351361,5781.22016252
351362,721446.604887
351363,22970.4453641
351364,46252.6860722
351365,15258.1455595
351366,927.204420954
351367,35962.8750397
351368,3071.87543204
351369,1066.48500171
351370,20253.9254545
351371,129321.562721
351372,7100.510788
351373,112351.24459
351374,16374.6181519
351375,6935.33857368
351376,124336.132779
351377,16096.3825402
351378,278955.399584
351379,121993.242329
351380,104735.380607
351381,93017.9174856
351382,1080.3135019
351383,15598.4661827
351384,13393.2476274
351385,63505.7407905
351386,7563.28099356
351387,44611.390864
351388,58676.2639396
351389,131461.061419
351390,112696.184001
351391,19331.2071181
351392,363.347975053
351393,77148.7077375
351394,35154.5211963
351395,7061.45311753
351396,82328.8327785
351397,95881.1419555
351398,131325.060853
351399,10992.872536
351400,88.3195821896
351401,4275.67525574
351402,7895.80470147
351403,13846.2373406
351404,28980.3821494
351405,2566.47221291
351406,7415.53504002
351407,17324.2825865
351408,6805.52087765
351409,5840.02322646
351410,74669.056402
351411,244528.581478
351412,27793.3852085
351413,674007.860254
351414,264633.618995
351415,33329.3755127
351416,148840.424239
351417,828.014739843
351418,106009.625452
351419,1396061.52652
351420,40432.9099907
351421,648940.129824
351422,439308.21394
351423,516641.506375
351424,637765.110997
351425,108318.370775
351426,101752.18254
351427,2429.50406173
351428,5581.23684865
351429,126.433684287
351430,12938.6771498
351431,80853.3594586
351432,4139.04118865
351433,37260.1161896
351434,361290.938844
351435,103030.575788
351436,488834.055381
351437,228967.064752
351438,80515.6195721
351439,61276.3325773
351440,768.431576962
351441,15886.9735109
351442,243864.181086
351443,565400.025112
351444,272030.200232
351445,15515.6267707
351446,24573.8601889
351447,78006.7654105
351448,17194.8875057
351449,106878.94463
351450,2331.22385478
351451,76637.8589239
351452,10783.0757081
351453,3770.40486775
351454,863.690505984
351455,120107.904641
351456,613858.738551
351457,91737.8519601
351458,5439.47457586
351459,26906.097558
351460,114.927293325
351461,8303.42740654
351462,113311.175717
351463,103325.274769
351464,242858.080929
351465,294714.318948
351466,12759.3985738
351467,7670.88920482
351468,13446.8794738
351469,1489.87720873
351470,3132.33094237
351471,62611.0242902
351472,17542.7718939
351473,545077.593265
351474,27056.1133803
351475,688084.140907
351476,320.771590545
351477,2028.11628255
351478,1119.42968155
351479,75801.107346
351480,8590.22301843
351481,1017.93724783
351482,4906.40229483
351483,907.535983194
351484,550.838326421
351485,1918.91478262
351486,2751.23313373
351487,573774.761408
351488,384078.916793
351489,25239.4474394
351490,297111.566458
351491,25783.3405373
351492,13865.8953512
351493,1099.01731368
351494,22332.4552166
351495,41945.6162846
351496,78475.6787641
351497,173377.101261
351498,76675.7108365
351499,99.0652768234
351500,244455.81816
351501,13908.7302504
351502,18121.6508292
351503,55.9620280146
351504,269.668957279
351505,16643.9881864
351506,651.528478898
351507,51.0153928429
351508,101157.376405
351509,618904.511298
351510,263451.48261
351511,541252.986393
351512,24758.2580534
351513,1566.35925221
351514,29132.0647362
351515,454333.256433
351516,118115.265574
351517,179343.628438
351518,453730.876593
351519,203.895208883
351520,87.4716050097
351521,144.234034717
351522,199.460375766
351523,5041.59653845
351524,46504.6000042
351525,16392.8369486
351526,15639.744246
351527,269.211180354
351528,5119.69724044
