Num,y
350973,228119.731653
350974,11454.6616603
350975,131202.06994
350976,1860599.20622
350977,42968.036011
350978,20400.6353442
350979,422148.058955
350980,344316.233975
350981,379437.342084
350982,680682.719138
350983,105025.683504
350984,97675.3931033
350985,1357.88096808
350986,5263.47173886
350987,130.063059907
350988,8009.00916399
350989,87892.0446781
350990,3614.01270381
350991,15622.6799772
350992,288863.392517
350993,94991.7052255
350994,353332.625809
350995,202053.860962
350996,91580.9428878
350997,61487.53581
350998,498.447824165
350999,8894.72352044
351000,208170.214852
351001,431505.505653
351002,235001.021619
351003,10032.338909
351004,16849.2537982
351005,52.5722359494
351006,8879.91173469
351007,1177.40955193
351008,82027.4395166
351009,102261.15326
351010,6876.10185094
351011,2150.3724996
351012,764.33098075
351013,116459.739205
351014,450174.855866
351015,88440.1037918
351016,2346.72880808
351017,13285.092246
351018,136.35923765
351019,52.2191837333
351020,88187.994846
351021,130334.058819
351022,98888.640288
351023,213596.297543
351024,263990.668875
351025,7498.32681186
351026,5372.9262986
351027,8900.6404551
351028,886.749847382
351029,1933.02735371
351030,66320.9361288
351031,9097.21730758
351032,373411.03916
351033,2289.89414838
351034,272.709493076
351035,387.446433913
351036,33.0423687175
351037,2097.51457511
351038,873.554199765
351039,665.600762178
351040,80288.7081884
351041,5940.85802414
351042,656.212719279
351043,2962.56960409
351044,700.447214548
351045,379.54546974
351046,871.733887928
351047,17568.3300929
351048,491168.652696
351049,299441.145571
351050,690164.579606
351051,266120.212221
351052,12638.1896931
351053,8100.17178585
351054,812.701043457
351055,17625.2768426
351056,42981.9623511
351057,86334.9790462
351058,165617.438235
351059,84690.0622363
351060,217210.418988
351061,232.903326182
351062,9708.19111919
351063,11575.5903367
351064,60.3571263747
351065,33.0406551868
351066,391.11750481
351067,61.2734674546
351068,100050.642125
351069,416342.610045
351070,218925.402447
351071,359015.884721
351072,16104.6859613
351073,1002.46225467
351074,21046.7180948
351075,106060.036022
351076,69.0557477852
351077,69.6893062469
351078,170.328366842
351079,182.543810397
351080,4396.63602114
351081,38931.6110683
351082,10339.8332373
351083,338181.728366
351084,328755.261259
351085,165141.472025
351086,11398.8893991
351087,361.958645577
351088,3612.22418475
351089,142018.655742
351090,56408.0476666
351091,1230.79914135
351092,1134.04954786
351093,16679.9409026
351094,217364.450767
351095,21247.7239445
351096,111827.95784
351097,84405.7696951
351098,89083.439639
351099,89573.1796452
351100,1633.95450918
351101,861.718669191
351102,115663.209482
351103,96711.737368
351104,321785.015525
351105,327171.826
351106,1070.21896889
351107,99480.4095649
351108,83805.8056093
351109,853.803677034
351110,12736.665914
351111,5661.26501447
351112,105105.582953
351113,5043.35704346
351114,15273.680874
351115,59903.4733581
351116,238357.297654
351117,184568.946052
351118,6094.82139093
351119,13934.7314879
351120,6972.50748046
351121,1948.95620062
351122,34911.6843161
351123,847.469470097
351124,145.038454016
351125,7368.19739072
351126,3795.95107399
351127,9530.08759999
351128,4078.9197824
351129,85207.0983066
351130,217692.982708
351131,544362.922979
351132,89204.3366435
351133,17871.1536307
351134,13390.5446733
351135,60.4699204001
351136,36950.6229033
351137,101.527456611
351138,173.743686689
351139,2003158.22214
351140,266445.032901
351141,5190.40777888
351142,712547.311755
351143,13861.2912187
351144,37605.4741416
351145,8674.45416127
351146,842.242676169
351147,24833.5963652
351148,2218.52560317
351149,1407.45678235
351150,8848.22394937
351151,95869.0666406
351152,4814.2318041
351153,57879.7988719
351154,11413.5478468
351155,9106.49524702
351156,142356.457704
351157,8658.80728135
351158,230875.755371
351159,108800.967537
351160,102649.742227
351161,90108.9097425
351162,697.593181758
351163,9158.38296744
351164,7604.85567503
351165,84297.6905686
351166,5253.61459821
351167,36024.5589206
351168,80097.9748306
351169,116682.038893
351170,99774.1647861
351171,12399.7968246
351172,374.139749779
351173,84383.3093536
351174,25938.6465515
351175,4629.78039404
351176,89833.0302516
351177,93409.7823265
351178,123258.89697
351179,7002.82607363
351180,285.302503084
351181,1830.15863531
351182,2260.69617078
351183,8110.5282688
351184,14863.0029602
351185,1815.13193779
351186,5304.16964278
351187,8978.36726917
351188,4525.64192029
351189,3964.13018528
351190,67432.834301
351191,225819.879808
351192,15895.8510556
351193,697506.066793
351194,228033.825798
351195,11399.1771726
351196,131205.698845
351197,1381.7217733
351198,126148.380292
351199,1861739.16943
351200,20049.8940881
351201,422648.000327
351202,344385.310858
351203,379754.452505
351204,681500.334219
351205,104945.259714
351206,97561.3576796
351207,1322.64697635
351208,5232.43628746
351209,128.419933298
351210,7937.01387405
351211,87669.5144504
351212,3568.4213326
351213,42454.3941717
351214,288795.295311
351215,94848.6038352
351216,353540.346252
351217,201952.171312
351218,91403.2726142
351219,61046.2248566
351220,491.631996222
351221,8803.9636687
351222,208087.723791
351223,432356.418799
351224,234883.665218
351225,9921.65649488
351226,16608.1997735
351227,87963.6540295
351228,10381.1192191
351229,102163.186896
351230,1147.23301012
351231,81735.6032507
351232,6825.61869745
351233,2103.36409654
351234,751.030756013
351235,116415.284457
351236,450775.260668
351237,88212.9059544
351238,2294.12467664
351239,13127.0840946
351240,52.7110171508
351241,5866.84896996
351242,130315.446636
351243,98776.8120703
351244,213480.824519
351245,263890.650254
351246,7433.5045104
351247,5335.89184825
351248,8813.73606881
351249,870.78398424
351250,1883.24904564
351251,65861.7290128
351252,8999.24298611
351253,373671.050053
351254,15385.4212425
351255,691828.919607
351256,379.836698708
351257,855.419133713
351258,655.926672947
351259,79974.2686652
351260,5903.98114217
351261,648.161719637
351262,2907.93200695
351263,690.782271696
351264,372.30329454
351265,856.261711044
351266,2233.84820144
351267,492306.136793
351268,299436.215154
351269,17312.7881837
351270,265971.554791
351271,12477.9710469
351272,8021.88867369
351273,797.894119441
351274,17367.8120359
351275,42539.5151334
351276,86094.1797014
351277,165603.012302
351278,84432.2364037
351279,67.8335819006
351280,217095.553219
351281,8787.30725101
351282,9602.09268562
351283,68.7563690746
351284,266.589680264
351285,11439.7348032
351286,383.711669228
351287,61.2391225029
351288,99952.5822346
351289,416984.799241
351290,218807.031635
351291,359274.61699
351292,15882.0995903
351293,980.495758627
351294,20732.2781843
351295,338369.417459
351296,105997.527654
351297,165117.389024
351298,328854.776053
351299,227.757342045
351300,69.3506840575
351301,167.019569788
351302,178.669956606
351303,4353.27980957
351304,38482.1074233
351305,11265.9597075
351306,10226.4434843
351307,354.647095959
351308,3563.7204684
351309,139592.736372
351310,58560.343221
351311,1635.1280029
351312,1623.89104235
351313,19453.5985199
351314,214840.38648
351315,22895.5926748
351316,111893.727833
351317,86627.2217363
351318,91931.1274219
351319,93148.2916187
351320,2143.52489667
351321,1125.3478332
351322,110036.563304
351323,96960.9584988
351324,296555.554753
351325,305413.553976
351326,1598.20873583
351327,98820.9985899
351328,86540.7916486
351329,935.43865407
351330,17709.4817563
351331,7173.80544763
351332,103629.964847
351333,6730.39755352
351334,17203.8817261
351335,59683.1083096
351336,227867.860693
351337,184357.595485
351338,7170.63217431
351339,16976.0307037
351340,8486.23726405
351341,2305.25314489
351342,37995.1075669
351343,773.971861693
351344,121.010311978
351345,9785.85034336
351346,4641.84399903
351347,14391.8375614
351348,4754.89008036
351349,85984.7796812
351350,208721.134896
351351,566205.241112
351352,89721.6190805
351353,22827.1832453
351354,16654.0926316
351355,60.7701992735
351356,40815.1546156
351357,105.871322858
351358,154.187335572
351359,2017966.43766
351360,254794.172214
351361,6409.86099207
351362,710242.20839
351363,16959.6938335
351364,43517.0675689
351365,11287.5211924
351366,799.312849093
351367,30382.9589841
351368,4124.46266461
351369,1957.08484432
351370,9798.74275312
351371,139461.644168
351372,5834.34541796
351373,60202.9159933
351374,16657.8730163
351375,9455.21873921
351376,137717.700657
351377,12226.099199
351378,221136.380774
351379,107045.507843
351380,101840.773662
351381,92373.2047981
351382,951.98833505
351383,12105.4759955
351384,9884.13239827
351385,86158.1265069
351386,6036.67175472
351387,39761.8065475
351388,80271.2585231
351389,113139.765499
351390,98338.3527795
351391,15251.786413
351392,394.829206513
351393,85668.1141402
351394,30076.6589727
351395,5262.06445143
351396,90343.6727999
351397,93842.4775651
351398,121283.863767
351399,8342.35770856
351400,176.448688655
351401,3227.65117984
351402,2993.90211455
351403,10407.1215612
351404,22004.1862657
351405,1900.69161238
351406,6617.90827486
351407,12127.5496788
351408,5370.49407805
351409,4643.64087009
351410,73616.8275301
351411,209870.526988
351412,19885.5497956
351413,697626.363929
351414,218878.7032
351415,19703.8900717
351416,128456.882756
351417,1369.22894084
351418,125290.802156
351419,1856508.32968
351420,25378.482627
351421,400370.807852
351422,317786.956393
351423,348831.948642
351424,656444.53025
351425,103638.134263
351426,97305.2377011
351427,2054.84492513
351428,5287.24206972
351429,102.347519846
351430,9187.50049252
351431,88582.4770796
351432,4116.68794144
351433,46475.0931995
351434,273619.289431
351435,95630.2314975
351436,333356.396137
351437,190249.742395
351438,91170.9819777
351439,61880.6647151
351440,592.195898645
351441,11763.8912062
351442,197169.496252
351443,410966.334527
351444,216985.478244
351445,12693.8514236
351446,20561.2321944
351447,89323.1315613
351448,13639.5353414
351449,101877.311555
351450,2127.32065352
351451,83146.1603392
351452,8576.68687507
351453,3398.86950985
351454,810.081083739
351455,114062.264989
351456,440217.938582
351457,88303.2268625
351458,3420.927762
351459,17468.8123676
351460,39.6003637694
351461,8039.84006645
351462,127174.891621
351463,98553.5221518
351464,198306.860615
351465,243915.867976
351466,9641.82118652
351467,6533.47312525
351468,12613.0501214
351469,1231.69180285
351470,2383.28564355
351471,69972.5652021
351472,12177.8820614
351473,357348.41225
351474,19387.4033341
351475,733513.223261
351476,319.342983582
351477,1193.56533744
351478,827.038452652
351479,83438.3638866
351480,7011.87375604
351481,770.609494826
351482,3995.93503383
351483,874.109135997
351484,588.655812918
351485,1541.37609177
351486,2930.36097655
351487,477063.945309
351488,273216.186209
351489,19579.0530962
351490,258058.929404
351491,16774.197296
351492,12270.1029994
351493,850.277952537
351494,20814.8231531
351495,46848.0949743
351496,88410.1958644
351497,162623.33158
351498,84720.9407332
351499,40.6559888157
351500,203921.612964
351501,11081.7047886
351502,12944.2042767
351503,89.4056741499
351504,313.306665365
351505,13840.8265856
351506,453.909924582
351507,65.3271489101
351508,99207.7974665
351509,410595.09564
351510,212597.606923
351511,350109.04385
351512,19022.5096762
351513,1013.27354458
351514,23594.3591822
351515,328062.260688
351516,104770.895066
351517,161748.195911
351518,319901.463376
351519,262.803298862
351520,69.1232442598
351521,164.706171197
351522,212.12252792
351523,5461.00048986
351524,42275.21702
351525,14905.1222268
351526,13186.3340689
351527,332.279506287
351528,4888.531148
